index_product_wise,product_id_processed,comments,star_rating,helpful_votes,total_votes,verified_purchase,review_date,diff_date,is_predict
25,47,"['overall', 'like', 'recommend', 'one', 'issue', 'late', 'door', 'requires', 'several', 'pushes', 'open', 'cleaned', 'area', 'see', 'obvious', 'issue', 'concerned', 'may', 'worsen', 'so', 'far', 'negative', 'experienced', 'contacting', 'samsung', 'directly']",4.0,6.0,7.0,Y,2015-07-06,2.0,0
26,47,"['bit', 'concerned', 'reading', 'ratings', 'took', 'plunge', 'glad', 'everything', 'good', 'better', 'advertised', 'as', 'products', 'manual', 'could', 'stand', 'extra', 'effort', 'simplification', 'read', 'peril', 'both', 'wife', 'pleased', 'product', 'hope', 'lasts', 'long', 'original', 'samsung', '11', 'years']",5.0,11.0,12.0,Y,2015-07-25,19.0,0
27,47,"['prompt', 'delivery', 'great', 'looking', 'microwave', 'cannot', 'wait', 'try', 'grill', 'function', 'already', 'went', 'instruction', 'book', 'familiarize', 'functionality']",5.0,0.0,0.0,Y,2015-07-31,6.0,0
28,47,['happy'],5.0,0.0,0.0,Y,2015-08-01,1.0,0
29,47,"['what', 'beautiful', 'micro', 'love', 'works', 'great']",5.0,2.0,2.0,Y,2015-08-05,4.0,0
30,47,"['microwave', 'turntable', 'light', 'come', 'sometimes', 'closed', 'door', 'at', 'first', 'able', 'cook', 'microwave', 'eventually', 'got', 'get', 'cook', 'matter', 'tried', 'unplugging', 'sit', 'rotating', 'heating', 'so', 'sadly', 'send', 'back', 'got', 'grill', 'feature', 'fun']",1.0,5.0,7.0,Y,2015-08-25,20.0,0
0,47,"['60', '2013', 'another', 'based', 'amana', 'cups', 'numeric', 'knew', 'bucks', 'common', 'direct', 'buying', 'clock', 'bulbs', 'color', 'date', 'cord', 'area', 'all', 'beautifully', 'beat', 'absolutely', 'boil', 'bosch', 'assurant', 'attempted', 'butter', 'button', '8', '5', 'also', '2nd', '07', '18', '11', '2016', '750', '23', '29', '2011', '100', '750', '3', '350', '60', 'air', 'absolutely', '62', 'answer', '9', '55', '7', 'approximately', 'appropriate', 'admit', 'an', 'apart', '30', 'adds', 'ability', '4', '3rd', '15', '56', '07', '09']",0.8747813850641251,29.588503286242485,29.852547228336334,0.18741615116596222,2022-02-22,6.462345799431205,1
1,47,"['absolutely', 'better', 'add', 'amazing', 'alot', 'advantage', 'auto', 'becoming', 'exceeded', 'functions', 'falling', 'five', 'expense', 'double', 'corn', 'blew', 'caution', 'carousel', 'april', 'attempt', 'apartment', 'beeps', 'anchor', 'adding', 'accurate', 'adorable', '14', '220v', 'always', 'appears', '9', 'accidentally', 'address', 'addition', 'am', 'adorable', '3', '6', '3rd', '85', '20', 'ability', '50', '60', 'although', '199', '24', '85', '57', '9', 'absolutely', '23', '23', '09', '4', '1', '200', '2011']",0.6763318181037903,-4.884476885199547,12.17526090145111,0.13101868331432343,2022-02-22,-21.199117332696915,1
2,47,"['23', '07', '05', 'anchor', 'commercial', 'confirm', 'changing', 'carry', 'builder', 'cant', 'caveat', 'choose', 'found', 'fashion', 'further', 'dried', 'flush', 'f7', 'executive', 'figured', 'crispy', 'bosch', 'beep', 'codes', 'carousel', 'case', 'bottle', 'burning', 'approximately', 'brush', 'awesome', 'appears', 'base', 'but', 'cabinetry', 'beverage', 'bulbs', 'amount', 'appointments', 'affordable', 'ask', 'apparently', 'august', 'bubbling', 'anything', 'appliances', 'alarm', 'actual', 'an', 'appeared', 'allows', 'awesome', 'anybody', 'anything', '4', 'absolute', 'alot', '17', '2006', 'about', '90']",0.40083304047584534,-3.0800326727330685,35.069841504096985,0.11922895908355713,2022-02-22,-39.10925003513694,1
3,47,"['anyone', 'cleaned', 'beyond', 'aware', 'cavity', 'fault', 'excellent', 'corn', 'double', 'delay', 'complaint', 'bolts', 'begins', 'all', 'area', 'assembly', '40', '56', '4', 'answer', 'allowing', 'any', 'although', 'address', '2009', '50', 'accurate', '240', 'believe', 'advantage', 'another', '13', '700', '800', 'allow', '8', '350', '07', '05', '250', '199', '200', '13']",0.24319902062416077,-10.457014352083206,27.736836075782776,0.0571158230304718,2022-02-22,-30.54062758013606,1
4,47,"['exceeded', 'basically', 'cover', 'department', 'convenience', 'burnt', 'covered', 'december', 'creates', 'complained', 'finally', 'heats', 'give', 'future', 'elegant', 'deal', 'ceramic', 'bottom', 'coating', 'canada', 'actual', 'anywhere', 'accurate', 'bent', 'area', 'asked', 'adorable', 'booklet', 'amount', 'almost', 'bacon', 'avoid', 'august', 'accidentally', 'amana', 'always', 'affordable', 'affordable', 'allow', 'authorized', 'arrive', '900', 'august', '500', '75', 'advantage', 'accurate', 'able', 'allows', '57', '4', '57']",0.13945356011390686,-9.018028788268566,41.212989032268524,0.04699748754501343,2022-02-22,-31.13775445520878,1
5,47,"['bowl', 'create', 'college', 'except', 'description', 'fill', 'exceeded', 'flawlessly', 'delivery', 'earlier', 'designed', 'disappointment', 'dacor', 'cooked', 'deeper', 'btw', 'chat', 'bottle', 'ago', '62', 'amazed', 'available', 'august', '25', 'advise', 'action', 'anyway', 'action', 'adequate', 'actually', '2011', 'always', 'allows', 'anyway', 'allow', 'another', '20', 'ahead', '90', 'address', 'admit', 'adequate', '85', 'after', 'allows', '199']",0.05984663963317871,-16.440334029495716,41.06374937295914,0.024632126092910767,2022-02-22,-21.224047992378473,1
6,47,"['caution', 'cups', 'gift', 'drill', 'cute', 'company', 'day', 'calls', 'continued', 'be', 'apartment', 'choosing', 'brown', 'anybody', 'amana', '3', 'appreciate', 'arrived', 'affordable', '7', 'across', '85', 'adjust', 'about', 'accidentally', 'appearance', 'available', 'anywhere', 'already', 'and', 'becoming', 'anywhere', '2008', '20', 'although', 'almost', 'bill', 'back', 'advertised', 'april', 'advised', 'american', '40', '35', '8', '12', '5', '55', '24', '55', 'amazon']",-0.06266683340072632,-19.557627148926258,49.34778881072998,0.012516528367996216,2022-02-22,-18.989129412919283,1
7,47,"['condo', 'floor', 'flaw', 'end', 'fix', 'gap', 'heavier', 'enough', 'cost', 'changed', 'awful', 'answered', 'christmas', 'agree', '18', 'advised', 'also', 'advise', 'adding', '5e', 'accept', 'ability', 'attractive', 'ceiling', 'area', 'adding', 'appropriate', 'advised', 'beyond', 'areas', 'alone', 'any', 'american', 'anywhere', 'amazed', 'both', 'adequate', 'after', 'anybody', 'appropriate', '5', '08', 'answer', '11']",-0.15006333589553833,-22.22675783187151,57.15808188915253,-0.0002505183219909668,2022-02-22,-8.321271661669016,1
8,47,"['happening', 'every', 'feels', 'described', 'fire', 'hence', 'five', 'honestly', 'keypad', 'evenly', 'deserves', 'cold', 'checked', 'appreciate', 'beeper', '26', '1100', 'bar', 'again', 'actually', '200', '2015', 'at', 'caused', 'areas', 'accept', 'appreciate', 'advantium', 'amazing', 'area', 'application', 'apartment', 'beware', 'authorized', 'beeping', 'appliance', '2009', '08', 'actual']",-0.268804132938385,-25.541989967226982,64.09833574295044,-0.016880929470062256,2022-02-22,-0.11931334808468819,1
9,47,"['opening', 'recall', 'end', 'guess', 'keeps', 'info', 'helpful', 'minus', 'no', 'family', 'fast', 'deserves', 'coats', 'beautiful', 'consider', 'came', '125', '16', 'annoying', 'admit', '1200', '04', '14', '15', '350', 'any', 'assurant', 'asked', 'approximately', 'appointments', 'additional', 'adequate', 'appearance', 'anyone', 'april', 'attempted', 'assigned', 'accurate', 'bit', 'attempt', 'box', 'accommodate', 'actually', 'after', 'accommodate', 'alarm', 'anyone', '350', '50', '03', 'application', '500']",-0.4318474233150482,-28.920144118368626,74.01708996295929,-0.04073125123977661,2022-02-22,11.473478412255645,1
0,48,"['no', 'problems', 'yet']",4.0,1.0,3.0,Y,2015-01-01,0.0,0
1,48,"['cook', 'everything', 'every', 'meal', 'kind', 'girl', 'quite', 'bit', 'side', 'dishes', 'samsung', 'counter', 'top', 'microwave', 'seems', 'like', 'nice', 'starter', 'microwave', 'incredibly', 'large', 'person', 'works', 'fine', 'there', 'number', 'pre', 'set', 'cook', 'options', 'could', 'come', 'handy', 'tested', 'frozen', 'dinner', 'setting', 'frozen', 'dinner', 'box', 'supposed', 'cook', 'shorter', 'time', 'period', 'microwave', 'pre', 'set', 'small', 'amount', 'cook', 'even', 'overall', 'tasted', 'good', 'as', 'far', 'looks', 'go', 'sleek', 'little', 'microwave', 'seems', 'get', 'dirty', 'easily', 'though', 'especially', 'button', 'used', 'open', 'door', 'loud', 'cooking', 'though', 'plus', 'overall', 'plenty', 'bells', 'whistles', 'microwave', 'jack', 'trades']",4.0,0.0,0.0,N,2015-01-09,8.0,0
2,48,"['live', 'country', 'forced', 'propane', 'heat', 'gas', 'powered', 'oven', 'usually', 'make', 'pizza', 'home', 'due', 'cost', 'propane', 'pizzas', 'large', 'fit', 'toaster', 'oven', 'additionally', 'hot', 'outside', 'cooking', 'something', 'oven', 'turns', 'whole', 'house', 'inferno', 'live', 'microwave', 'being', 'able', 'cook', 'frozen', 'pizza', 'crispy', 'microwave', 'nice', 'seem', 'ever', 'get', 'point', 'gets', 'crispy', 'like', 'like', 'everything', 'burned', 'crisp', 'odd', 'way', 'because', 'grill', 'element', 'top', 'much', 'height', 'clearance', 'previous', 'model', 'vast', 'majority', 'things', 'cook', 'issue', 'stainless', 'steel', 'finish', 'nice', 'modern', 'update', 'kitchen', 'model', 'lot', 'power', 'compact', 'unit']",5.0,5.0,5.0,N,2015-01-12,3.0,0
3,48,"['as', 'far', 'microwave', 'cookers', 'go', 'beats', 'everything', 'else', 'includes', 'toaster', 'grill', 'really', 'prefer', 'using', 'toaster', 'grill', 'rather', 'microwave', 'even', 'takes', 'much', 'longer', 'cook', 'perfect', 'unit', 'looks', 'really', 'slick', 'easy', 'very', 'intuitive', 'twice', 'price', 'units', 'high', 'quality', 'samsung', 'product', 'love', 'highly', 'recommended']",5.0,0.0,0.0,N,2015-01-18,6.0,0
4,48,"['powerful', 'great', 'looking', 'counter', 'top', 'microwave', 'replaced', 'old', '1000', 'watt', 'sanyo', 'features', 'find', 'many', 'microwaves', 'including', 'power', 'saving', 'mode', 'turns', 'led', 'clock', 'grilling', 'element', 'top', 'ceramic', 'plate', 'in', 'theory', 'could', 'cook', 'pizza', 'heat', 'bacon', 'retaining', 'crispiness', 'probably', 'heat', 'frozen', 'egg', 'rolls', 'prior', 'though', 'grilling', 'feature', 'gimmicky', 'first', 'lose', 'height', 'reheating', 'taller', 'items', 'and', 'issue', 'using', 'oven', 'frozen', 'pizza', 'pan', 'bacon', 'maybe', 'even', 'toaster', 'oven', 'wanna', 'reheat', 'chicken', 'mcnuggets', 'there', 'also', 'minor', 'issue', 'rotating', 'glass', 'plate', 'raised', 'bit', 'high', 'around', 'edges', 'used', 'so', 'make', 'sure', 'lift', 'item', 'high', 'enough', 'clear', 'glass', 'plate', 'taking', 'anything']",4.0,6.0,8.0,N,2015-01-27,9.0,0
5,48,"['samsung', 'countertop', 'microwave', '1', '1', 'cubic', 'feet', 'stainless', 'steel', 'must', 'buy', 'people', 'enjoy', 'cooking', 'meals', 'microwaves', 'instead', 'zapping', 'snacks', 'melting', 'cheese', 'counter', 'top', 'microwave', 'larger', 'models', 'cook', 'main', 'course', 'meals', 'side', 'dishes', 'family', 'medium', 'sized', 'pizza', 'cooked', 'inside', 'designed', '34', 'crisp', '34', 'instead', 'kind', 'soft', 'side', 'like', 'microwaves', 'just', 'press', 'easy', 'preset', 'buttons', 'cooking', 'needs', 'want', '34', 'grill', '34', 'food', 'grill', 'layer', 'works', 'similar', 'found', 'convection', 'oven', 'expect', 'results', 'overall', 'recommend', 'microwave', 'prefer', 'cook', 'meals', 'fast', 'easy', 'way', 'instead', 'using', 'cumbersome', 'stove', 'apartment', 'dwellers', 'you', 'go', 'wrong', 'samsung', 'countertop', 'microwave', '1', '1', 'cubic', 'feet', 'stainless', 'steel', 'especially', 'price', 'right']",4.0,5.0,5.0,N,2015-01-28,1.0,0
6,48,"['fabulous', 'microwave', 'jobs', 'regular', 'microwave', 'toaster', 'oven', 'what', 'could', 'ask', 'presets', 'bit', 'pretty', 'convenient', 'you', 'grill', 'well', 'though', 'tried', 'yet', 'keep', 'posted', 'recommend', 'product', 'others']",5.0,2.0,2.0,N,2015-01-30,2.0,0
7,48,"['my', 'husband', 'using', 'past', 'month', 'high', 'school', 'classroom', 'students', 'using', 'every', 'day', 'warm', 'things', 'already', 'getting', 'lot', 'holding', 'great', 'far', 'of', 'course', 'know', 'used', 'long', 'sure', 'update', 'review', 'nicest', 'features', 'microwave', 'also', 'grills', 'crisps', 'food', 'really', 'functions', 'like', 'oven', 'microwave', 'comes', 'grill', 'rack', 'cook', 'meat', 'grill', 'function', 'put', 'metal', 'microwave', 'careful', 'take', 'metal', 'microwave', 'proper', 'gill', 'function', 'works', 'fine', 'make', 'food', 'quite', 'crispy', 'nice', 'regular', 'toaster', 'oven', 'crispy', 'plate', 'also', 'perfect', 'pizzas', 'students', 'using', 'cook', 'frozen', 'pizzas', 'said', 'evenly', 'cooked', '1', '000', 'watts', 'make', 'pretty', 'powerful', 'good', 'evenly', 'cooking', 'food', 'leave', 'cold', 'places', 'frozen', 'dinners', 'like', 'cheaper', 'microwaves', 'there', 'ten', 'power', 'levels', 'plus', '30', 'seconds', 'button', 'easily', 'add', 'time', 'cooking', 'time', 'standard', 'variety', 'pre', 'set', 'buttons', 'make', 'good', 'basics', 'popcorn', 'veggies', 'potatoes', 'exterior', 'scratch', 'resistant', 'coating', 'stainless', 'steel', 'facing', 'pick', 'smudges', 'fingerprints', 'like', 'stainless', 'steel', 'often', 'measurements', '1', '1', 'cubic', 'foot', 'microwave', '11', '11', '16', 'h', '20', '3', '8', 'w', '15', '13', '16', 'd', 'inches', 'overall', 'really', 'nice', 'microwave', 'as', 'mentioned', 'start', 'review', 'update', 'husband', 'students', 'far', 'really', 'liked', 'held', 'well', 'constant']",5.0,4.0,4.0,N,2015-02-02,3.0,0
8,48,"['looks', 'good', 'worked', 'week', 'first', 'timer', 'work', 'heating', 'occurred', 'next', 'dy', 'everything', 'looked', 'like', 'good', 'lit', 'revolving', 'timer', 'working', 'food', 'temp', 'changing', 'cancelled', 'replacement', 'not', 'refunded']",1.0,14.0,18.0,Y,2015-03-13,39.0,0
9,48,"['fantastic', 'microwave', 'bought', 'replace', 'pos', 'ge', 'micro', 'failed', 'less', 'year', 'very', 'powerful', 'intelligent', 'settings', 'attractive']",5.0,1.0,2.0,Y,2015-04-07,25.0,0
10,48,['happy'],5.0,1.0,3.0,Y,2015-07-03,87.0,0
11,48,"['great', 'basic', 'little', 'microwave', 'small', 'basic', 'functions', 'need', 'heats', 'things', 'thoroughly', 'quickly', 'surprised', 'much', 'hotter', 'bigger', 'ge']",5.0,3.0,5.0,Y,2015-07-17,14.0,0
12,48,"['had', 'week', 'far', 'great', 'microwaving', 'powder', 'quite', 'strong', 'grill', 'plate', 'high', 'bulkier', 'food', 'complain']",5.0,1.0,1.0,Y,2015-08-25,39.0,0
0,48,"['fabulous', 'erratic', 'bring', 'buttons', 'buyers', 'beginning', 'came', 'be', 'burned', 'august', '11', 'about', 'agree', 'addition', 'attempted', 'additional', 'answer', 'address', 'bad', 'clearance', 'bowl', 'beautiful', 'because', 'along', 'based', 'assurant', 'added', 'best', 'answered', 'advertised', 'approximately', 'also', 'anymore', 'anybody', 'authorized', 'affordable', 'anyone', 'areas', '18', '23', '240', '1200', '1', '00', '04', '19', '35', '18', '129', '300', '350', '2011', '03', '2004', '6', '00', '25', '29', '58', '199', '30', 'accept']",4.347045719623566,6.8935920111835,24.54438614845276,1.0014244318008423,2022-02-22,25.060624923557043,1
1,48,"['evenly', 'grill', 'component', 'attempt', 'appeared', '8', '27', '40', '28', '09', '400', '700', '30', '2013', 'address', 'alarm', 'allows', 'allowing', 'alone', 'adorable', 'ago', 'ahead', 'actually', 'alot', 'added', '8', '2012', '2015', '5', 'added', '3rd', '1100', '04', '04', '000', '1000', '2004', '01', '08', '19', '19', '150', '2nd', '13', '150', '16']",3.592272698879242,-8.011946693062782,0.6658479571342468,0.8528007864952087,2022-02-22,5.75539985857904,1
2,48,"['existing', 'hot', 'expect', 'dryer', 'considered', 'compact', 'bare', 'addition', '01', '400', '3', '26', 'allows', '6', '8', '56', '56', '5e', '40', '25', '5e', '6', '300', '100', '150', '34', '16', '17', '17', '1000', '2004', '23', '200', '2nd', '09', '2012', '1100', '2nd']",3.896649181842804,-1.6715210750699043,7.908845841884613,0.9315131902694702,2022-02-22,12.855995751917362,1
3,48,"['definitely', 'can', 'bulb', 'and', 'accordingly', '750', '27', '2009', '01', '000', '13', '400', '2013', 'advertised', '21', '90', '58', 'able', '62', '700', '150', '16', '2012', '3', '21', '220v', '03', '20', '2nd', '199', '57', '12', '90', '3', '2014', '3rd', '21', '1100', '07', '2011', '2006', '3', '19', '19', '00', '220v', '2010', '1', '200']",4.05910849571228,4.131747633218765,15.430138319730759,0.9567158818244934,2022-02-22,19.100376822054386,1
4,48,"['is', 'half', 'high', 'hazard', 'company', 'carefully', 'amount', '20', '300', '17', '220v', '07', '90', '21', 'actual', '56', 'accurate', 'alone', 'advertised', 'amana', 'anybody', 'arrive', 'asked', 'appears', 'appearance', 'appointments', 'allowed', 'and', 'adds', 'area', '90', 'added', '7', 'affordable', '29', 'actually', 'absolutely', '2nd', '57', 'actual', '500', 'adds', '2nd', '150', '200', '3', '05', '26', '2013', '57', '2013', '2013', '1200', '129', '400', '35', '08', '30', '220v', '2009', '200']",4.027497172355652,5.3858986385166645,13.037816345691681,0.9600170850753784,2022-02-22,8.13668162189424,1
5,48,"['good', 'different', 'alarm', '29', '12', '129', '2012', '240', '6', 'areas', 'always', 'apart', 'beginning', 'assurant', 'baked', 'amana', 'appears', 'baked', 'arrived', 'anything', 'amount', 'addition', '75', '3', '34', 'action', 'adorable', 'affordable', '300', '60', '24', '350', '2nd', '85', '150', '28', '24', '20', '000', '500', '2011', '12', '01', '150', '14', '10', '10', '04', '07', '129', '18', '1100']",3.646877110004425,2.568996738642454,7.623438656330109,0.8953527212142944,2022-02-22,1.8222067020833492,1
6,48,"['happy', 'frame', 'daughter', 'card', 'burst', '2004', '000', '000', '2008', '300', 'after', 'already', 'ago', 'apply', 'apply', 'again', 'agreed', 'baking', 'asin', 'any', 'auto', 'allowed', 'area', 'appearance', 'anyone', 'bare', 'advertised', 'accept', 'absolute', 'additional', 'alot', 'additional', '5', 'amana', 'accommodate', 'adding', '700', 'already', 'action', '26', 'accommodate', 'almost', 'able', '27', 'able', '500', '240', '24', '27', '2nd', '58', '01', '2010', '129', '05', '04', '00', '1000', '15', '08', '05']",3.5007470846176147,1.882610034197569,7.443042904138565,0.8753528594970703,2022-02-22,5.888919621706009,1
7,48,"['gotten', 'expectations', 'basically', 'bit', 'available', '28', '220v', 'advice', 'adorable', 'any', 'anybody', 'across', 'away', 'area', 'again', 'although', 'and', 'amount', '750', '99', '85', '240', 'across', 'advertised', '2012', 'amazon', 'additional', 'allow', '35', 'agreed', 'allowed', 'able', '56', '2nd', 'across', '27', '7', '9', '07', '3rd', '2004', '20', '6', '09', '34', '1000', '2016', '23', '18', '14', '2008', '16', '08', '09', '2016', '50', '15', '40', '199', '15', '01', '12']",3.4931600093841553,3.8547421768307686,11.093218088150024,0.8690401911735535,2022-02-22,9.059883881360292,1
